Transition to State 1,Transition to State 2,Transition to State 3,Transition to State 4,Transition to State 5,Transition to State 6
0,0.0844101742476539,0.227889691790378,0.377574420986936,0.0838408770424303,0.226284835932602
0.0853284924077995,0,0.227703346510003,0.227835634778391,0.37506430832114,0.0840682179826668
0.097994952271232,0.440430663840801,0,0.264847182363458,0.0982002464469029,0.098526955077606
0.375638783724741,0.0838203369614897,0.228329809289114,0,0.227923617816611,0.0842874522080445
0.439252650321611,0.0981519041999579,0.0980187431253458,0.0981181201514885,0,0.266458582201597
0.118210546598729,0.527956674534403,0.117906104794954,0.117904404474586,0.118022269597328,0
