Transition to State 1,Transition to State 2,Transition to State 3,Transition to State 4,Transition to State 5,Transition to State 6
0,0.0990542563786704,0.0987052713211299,0.270303654959242,0.264256113569505,0.267680703771453
0.196836796944635,0,0.330081893190642,0.0733912689989075,0.200689060208053,0.199000980657763
0.376050607615518,0.0834177200333391,0,0.373078176140261,0.0840653477392135,0.0833881484716689
0.0833344794794191,0.226779778222006,0.0832910181384261,0,0.523305510040873,0.0832892141192752
0.0646324323156219,0.405676985273001,0.289121225160255,0.176052659349751,0,0.0645166979013712
0.118531550877353,0.322197094257314,0.118531550414217,0.11853819733138,0.322201607119735,0
