Transition to State 1,Transition to State 2,Transition to State 3,Transition to State 4,Transition to State 5,Transition to State 6
0,0.258988028595718,0.0983409301894794,0.267271982518384,0.098323872334233,0.277075186362186
0.0580615153859169,0,0.261152258255818,0.0578737339169175,0.260369362281379,0.362543130159969
0.119256057529936,0.320264147456878,0,0.117929678016305,0.117935419464344,0.324614697532537
0.148847917586687,0.404610528305155,0.148847106030983,0,0.148847154833247,0.148847293243927
0.227940778784053,0.228702145149007,0.0842333846458304,0.0838849899279002,0,0.375238701493209
0.258266087509471,0.368656271368313,0.0580679416741312,0.0576144181887144,0.257395281259371,0
