Transition to State 1,Transition to State 2,Transition to State 3,Transition to State 4,Transition to State 5,Transition to State 6
0,0.17631921963528,0.176450370276253,0.292307737730555,0.0649288422194551,0.289993830138456
0.267504841018319,0,0.267738659757859,0.267693672035066,0.0985887611426513,0.0984740660461047
0.26544658499651,0.0979338336936449,0,0.440582584795408,0.0979534185272458,0.0980835779871914
0.409408733381289,0.0642699275279164,0.175040992702385,0,0.175981370856761,0.175298975531648
0.1193116804397,0.11822135432127,0.118249464909259,0.322712318506685,0,0.321505181823085
0.0840040889639735,0.375886213353671,0.0839405746280337,0.228133534009928,0.228035589044393,0
