Transition to State 1,Transition to State 2,Transition to State 3,Transition to State 4,Transition to State 5,Transition to State 6
0,0.252965383470547,0.158377935429589,0.0588683461821861,0.158019112935187,0.371769221982491
0.326953151924767,0,0.327913501183875,0.0736908826144824,0.0730392836796953,0.19840318059718
0.371536444068049,0.0838582237308477,0,0.232814795922341,0.227908660242925,0.0838818760358371
0.442832978777121,0.0974634444874941,0.264426940304598,0,0.097775679039992,0.0975009573907953
0.11890610958493,0.323164114664919,0.118477083899881,0.320974666659526,0,0.118478025190743
0.227531262525444,0.382231647268384,0.0828515045389255,0.224515078808629,0.0828705068586175,0
