Transition to State 1,Transition to State 2,Transition to State 3,Transition to State 4,Transition to State 5,Transition to State 6
0,0.132970317588748,0.219024916301047,0.295684873423887,0.133442496372282,0.218877396314035
0.403953911639282,0,0.148866137072958,0.149484187305992,0.148847890938652,0.148847873043117
0.35745057780899,0.0838785909891103,0,0.24671457396705,0.228048684980426,0.0839075722544239
0.466619295159381,0.0580200305822363,0.260150600221793,0,0.157213550791334,0.0579965232452554
0.374060792594533,0.0835833126835316,0.0837115988610849,0.374052199120026,0,0.0845920967408238
0.118462865830467,0.118460965577448,0.119124122021289,0.322011574913119,0.321940471657678,0
