0.472295055600944,0.527704944399056
0.513421707389708,0.486578292610292
0.540986431496174,0.459013568503826
0.534321605513967,0.465678394486033
0.499947836476891,0.500052163523109
0.467101405791612,0.532898594208388
0.477697425905318,0.522302574094682
0.544847172302183,0.455152827697817
0.480250105402914,0.519749894597086
0.509077933253764,0.490922066746237
0.478739418274051,0.521260581725949
0.477835485251449,0.522164514748552
0.476848030425232,0.523151969574768
0.490481805181887,0.509518194818113
0.48140196487281,0.51859803512719
0.57592568776207,0.42407431223793
0.486310162608419,0.513689837391581
0.506211761689446,0.493788238310554
0.450357004826361,0.549642995173638
0.514281179338165,0.485718820661835
0.534885561650489,0.465114438349511
0.524462521599956,0.475537478400044
0.459053356548423,0.540946643451577
0.509173717234204,0.490826282765796
0.500916004760557,0.499083995239443
0.494305311027797,0.505694688972203
0.512021891981292,0.487978108018708
0.458571824893122,0.541428175106878
0.529130943435749,0.470869056564251
0.45963401296157,0.54036598703843
0.483026407292029,0.516973592707971
0.497119063580004,0.502880936419996
0.502612502240379,0.497387497759621
0.492961293445594,0.507038706554406
0.500205488878836,0.499794511121164
0.489445906223234,0.510554093776766
0.51331312553022,0.48668687446978
0.476368002253367,0.523631997746633
0.511442290614233,0.488557709385767
0.464763677313479,0.535236322686521
0.516991349040366,0.483008650959633
0.490738243707578,0.509261756292422
0.561220960055354,0.438779039944646
0.44959881491927,0.55040118508073
0.528577914776112,0.471422085223888
0.531300139587672,0.468699860412328
0.50679308217056,0.49320691782944
0.504768849520739,0.495231150479261
0.502331899648209,0.497668100351791
0.463889596067487,0.536110403932513
0.482960959966622,0.517039040033378
0.493649561860253,0.506350438139747
0.478752175470749,0.521247824529251
0.502188861694758,0.497811138305242
0.490548963869775,0.509451036130225
0.465554365131068,0.534445634868932
0.495970753338483,0.504029246661517
0.487871826611543,0.512128173388457
0.493532297073188,0.506467702926812
0.504491894252054,0.495508105747946
0.52427139385039,0.47572860614961
0.470026111548266,0.529973888451734
0.518369475429738,0.481630524570262
0.501829035015327,0.498170964984673
0.518705154595655,0.481294845404345
0.539734217171477,0.460265782828523
0.499851564743631,0.500148435256369
0.486513895322417,0.513486104677583
0.491171237566125,0.508828762433875
0.516141423342784,0.483858576657216
0.532052773071859,0.467947226928141
