0.326684633294082,0.0627849792971779,0.146534507575777,0.184172796026542,0.0708336025173309,0.104113328583661,0.0261937049790985,0.0786824477263309
0.281351439427546,0.0936649899603541,0.124881077164039,0.142871554229354,0.147450027511222,0.0473949637428848,0.125511595541598,0.036874352423002
0.336089072975854,0.0556871185391953,0.184755859012312,0.187453599258746,0.116171337425456,0.0489114735742537,0.0274723633630181,0.0434591758511639
0.332236677739898,0.0388083077697204,0.189432729762259,0.160576196104646,0.0793069194713908,0.0924567364783247,0.0129140640877216,0.0942683685860401
0.264249260400811,0.102129666172188,0.125676536875159,0.143887398306063,0.162917199240514,0.0349421759272954,0.145391489360984,0.0208062737169867
0.276012099270782,0.1354449084592,0.162862706214086,0.144462847609614,0.0870920428187979,0.0689018123775661,0.0988935072193372,0.0263300760306166
0.403699669658786,0.117218742957227,0.163836574409397,0.142992835915219,0.0881551481828414,0.030215289706388,0.0514360649412398,0.00244567422890173
0.292788780189835,0.0750348561745219,0.194723699908503,0.146340720650932,0.133980640134816,0.0307283580140197,0.0905376467367191,0.0358652981906533
0.353027895049863,0.0821586453801704,0.12566814527007,0.184604111955868,0.0921420699071036,0.0665809377346826,0.0785179531592339,0.0173002415430086
0.272267928873962,0.0419397021704445,0.132686288707132,0.169916341738553,0.148848356540303,0.0904397484053841,0.0757799197054222,0.0681217138587993
0.332788748179342,0.0802825517253501,0.0790830290674474,0.15676303719466,0.152751909809411,0.0515587898905108,0.123898748226925,0.022873185906354
0.348652907149358,0.0653231936129784,0.125354956908305,0.194986036033458,0.102982857081146,0.0759985816086961,0.0547552285583562,0.0319462390477019
0.297625448524756,0.0367101931200869,0.13577737688758,0.217478877420996,0.118948640839731,0.0893969968926929,0.0452391431367081,0.0588233231774488
0.328824423490966,0.114888067395151,0.171314526472634,0.110714815993977,0.118470984928921,0.0262927356876819,0.0989008981946936,0.0305935478359756
0.285573285681293,0.122944499529468,0.141575989694323,0.153216274195538,0.115168868999283,0.0823437836074417,0.0637826343168444,0.0353946639758087
0.308787194990958,0.0508157674701676,0.242329535436811,0.160774481495463,0.0851224391635203,0.0460909172598278,0.0321487868533625,0.0739308773298898
0.30266280943932,0.07692121643225,0.170403145384737,0.171693523613603,0.0801035251551965,0.091722057713697,0.0433102625046155,0.0631834597565807
0.294288502366427,0.0487993723995451,0.116187638753944,0.187501931063171,0.195335204314286,0.0415217259071547,0.0979485029254424,0.0184171222700301
0.310343189681704,0.0828803815364468,0.0812554455816519,0.164151048297532,0.177989585140168,0.0492037536005317,0.117664839789333,0.0165117563726319
0.248847915628961,0.037014104976626,0.17884119889376,0.198625144033789,0.111011206497141,0.106067356894366,0.0224156612907308,0.0971774117846261
0.229075171540929,0.128941227572484,0.2056406132591,0.14620879695483,0.165310823952587,0.0055322394670058,0.0974144437998342,0.02187668345323
0.3688670467498,0.0729848220300155,0.132692062604449,0.128706691752573,0.135361296237556,0.0392417037902545,0.075507581168071,0.0466387956672803
0.291689962854818,0.0400697154209602,0.148370770971267,0.22911884435394,0.0382780727590567,0.153808168568987,0.00770303752284048,0.0909614275481305
0.293209139375632,0.0432830871985832,0.1943522401702,0.197421828406535,0.0628418420412621,0.0997152898256379,0.0129616240502047,0.0962149489319446
0.266042165614687,0.111465042521183,0.18136725054534,0.201411677494081,0.125414839710874,0.0259117059986778,0.0735808085361554,0.0148065095790021
0.260368896118488,0.0726525321328154,0.145328391378259,0.223757605893833,0.157525527955643,0.0537530655654947,0.0486762955091247,0.0379376854463421
0.290714352180049,0.10466144691422,0.104610291015315,0.139093734541589,0.165363909161527,0.0616001364481794,0.081945932792494,0.0520101969466258
0.292481126773807,0.119418033621955,0.165522959059023,0.132758426333254,0.113444125071436,0.0576540136566791,0.0743242532869313,0.0443970621969151
0.392476212333195,0.100857301586236,0.0980365038134841,0.0989667268582101,0.170031797815534,0.000104342855508813,0.130606925155466,0.00892018958236606
0.379548539220696,0.0530831100899893,0.151451171903,0.167208794905712,0.0772593831239403,0.0794823137676795,0.0401967843971627,0.0517699025918214
0.283215817136157,0.110729279097311,0.130896198994468,0.124539531536923,0.120353963177575,0.0640432163528224,0.122846771915661,0.0433752217890818
0.334299687061778,0.0439978467296309,0.133147013945396,0.18263761883405,0.127110057066707,0.0862516932554724,0.031129947155283,0.0614261359516829
0.314240284282045,0.0451544828143075,0.155423888839133,0.180702188332638,0.0917816196040089,0.103197052194234,0.026865917158088,0.0826345667755451
0.289908056456244,0.05486493825659,0.164113386305234,0.153927447208308,0.0763251575126104,0.113134573776699,0.0437276657999829,0.103998774684331
0.34155152796602,0.0583344573760898,0.147443688759492,0.151932935984949,0.0946212869109805,0.0918668228614637,0.0380575013646254,0.0761917787763791
